,0
473,82.13092
474,82.13075
475,82.125916
476,82.12182
477,82.11985
478,82.12083
479,82.117386
480,82.114944
481,82.11434
482,82.11201
483,82.109406
484,82.10716
485,82.1019
486,82.101364
487,82.09933
488,82.09407
489,82.09736
490,82.0911
491,82.08726
492,82.087105
493,82.08532
494,82.08209
495,82.08383
496,82.081894
497,82.078896
498,82.07849
499,82.07506
500,82.07473
501,82.073814
502,82.07119
503,82.06961
504,82.070015
505,82.07031
506,82.06471
507,82.06532
508,82.06481
509,82.06492
510,82.06269
511,82.061745
512,82.063385
513,82.06228
514,82.060936
515,82.06209
516,82.05784
517,82.06158
518,82.06254
519,82.06198
520,82.060936
521,82.061264
522,82.06258
523,82.06319
524,82.06152
525,82.06172
526,82.06134
527,82.06214
528,82.06309
529,82.061226
530,82.06291
531,82.06485
532,82.06456
533,82.064285
534,82.06391
535,82.065445
536,82.06745
537,82.06873
538,82.067894
539,82.06861
540,82.06978
541,82.07025
542,82.06839
543,82.07182
544,82.072044
545,82.06973
546,82.07288
547,82.07137
548,82.07035
549,82.071304
550,82.0701
551,82.07221
552,82.06999
553,82.071075
554,82.07025
555,82.07027
556,82.06774
557,82.06839
558,82.06596
559,82.0644
560,82.062485
561,82.06044
562,82.05649
563,82.05087
564,82.04665
565,82.04165
566,82.03476
567,82.03087
568,82.020035
569,82.01005
570,81.999146
571,81.98232
572,81.968506
573,81.94763
574,81.92022
575,81.88953
576,81.85455
577,81.813644
578,81.76319
579,81.703
580,81.631035
581,81.545876
582,81.44307
583,81.318794
584,81.16014
585,80.94628
586,80.62401
587,80.11967
588,73.87223
589,81.10857
590,82.43792
591,82.38992
592,82.35055
593,82.33564
594,82.328926
595,82.32195
596,82.31571
597,82.31256
598,82.31106
599,82.309845
600,82.30542
601,82.30669
602,82.30782
603,82.307816
604,82.309425
605,82.30933
606,82.31223
607,82.309204
608,82.31269
609,82.312416
610,82.31515
611,82.31796
612,82.316605
613,82.31805
614,82.32136
615,82.31962
616,82.32249
617,82.31983
618,82.3199
619,82.32049
620,82.319885
621,82.316605
622,82.31394
623,82.31191
624,82.31082
625,82.30674
626,82.302925
627,82.29889
628,82.29209
629,82.28735
630,82.28271
631,82.27602
632,82.27135
633,82.264595
634,82.25726
635,82.251144
636,82.24484
637,82.23944
638,82.234856
639,82.22885
640,82.22511
641,82.21661
642,82.212395
643,82.20769
644,82.20329
645,82.19856
646,82.194435
647,82.19119
648,82.18677
649,82.18417
650,82.18087
651,82.17659
652,82.17349
653,82.170944
654,82.164474
655,82.162865
656,82.16067
657,82.15703
658,82.15409
659,82.151054
660,82.14834
661,82.14364
662,82.14299
663,82.13957
664,82.13771
665,82.13382
666,82.13253
667,82.127945
668,82.12427
669,82.1225
670,82.1174
671,82.11613
672,82.11535
673,82.11246
674,82.10942
675,82.10604
676,82.10602
677,82.10316
678,82.101105
679,82.09755
680,82.096214
681,82.093
682,82.091286
683,82.08794
684,82.08817
685,82.08553
686,82.08301
687,82.07974
688,82.07896
689,82.07691
690,82.074394
691,82.072845
692,82.072296
693,82.0689
694,82.06766
695,82.06715
696,82.06502
697,82.06468
698,82.06309
699,82.06061
700,82.06049
701,82.057594
702,82.0589
703,82.05755
704,82.05716
705,82.05381
706,82.05401
707,82.055214
708,82.05301
709,82.05218
710,82.054535
711,82.051765
712,82.05488
713,82.0533
714,82.05146
715,82.05327
716,82.0559
717,82.053635
718,82.05437
719,82.05509
720,82.05524
721,82.05488
722,82.05603
723,82.05574
724,82.05906
725,82.059
726,82.0585
727,82.05729
728,82.05837
729,82.0582
730,82.06031
731,82.05999
732,82.062325
733,82.060455
734,82.06129
735,82.06224
736,82.06391
737,82.06423
738,82.06207
739,82.06322
740,82.06399
741,82.063416
742,82.0648
743,82.064835
744,82.06354
745,82.06336
746,82.06195
747,82.06446
748,82.06234
749,82.06174
750,82.0591
751,82.05855
752,82.05798
753,82.05565
754,82.05381
755,82.05207
756,82.0499
757,82.04806
758,82.03926
759,82.036835
760,82.03005
761,82.02478
762,82.01413
763,82.00397
764,81.990616
765,81.981224
766,81.96306
767,81.944275
768,81.919266
769,81.89246
770,81.85948
771,81.81685
772,81.77112
773,81.71291
774,81.643196
775,81.559906
776,81.462
777,81.339134
778,81.18764
779,80.98282
780,80.67947
781,80.20275
782,73.60929
783,80.83416
784,82.181786
785,82.13333
786,82.09757
787,82.081276
788,82.06734
789,82.06037
790,82.06102
791,82.05574
792,82.05287
793,82.051994
794,82.05119
795,82.04921
796,82.05229
797,82.05146
798,82.05025
799,82.05161
800,82.05427
801,82.05623
802,82.05399
803,82.05695
804,82.05573
805,82.05954
806,82.058334
807,82.06055
808,82.06329
809,82.06216
810,82.06526
811,82.06288
812,82.06064
813,82.06369
814,82.060295
815,82.05456
816,82.05349
817,82.05193
818,82.05151
819,82.04555
820,82.04124
821,82.03653
822,82.03114
823,82.02506
824,82.0193
825,82.012024
826,82.008026
827,82.00519
828,81.99657
829,81.991196
830,81.9834
831,81.97911
832,81.97055
833,81.965195
834,81.96113
835,81.95634
836,81.948135
837,81.94821
838,81.94004
839,81.93787
840,81.9319
841,81.92897
842,81.92419
843,81.92011
844,81.91861
845,81.91714
846,81.908844
